,HomeTeam,AwayTeam,FTR,pastHS,pastHC,pastAS,pastAC,pastHG,pastAG,HAS,HDS,AAS,ADS,Result,pastCornerDiff,pastGoalDiff,pastShotsDiff
16,Granada,Celta,H,2.121212121212121,0.8787878787878788,1.606060606060606,0.7878787878787878,0.09090909090909091,0.09090909090909091,0.47248322147651,1.1108910891089108,0.5445544554455445,1.4174496644295302,1,0.0027548209366391194,0.0,0.06152433425160698
17,Celta,Sevilla,H,1.9393939393939394,0.8787878787878788,1.878787878787879,0.42424242424242425,0.15151515151515152,0.12121212121212122,0.6791946308724832,1.1326732673267326,0.893069306930693,1.0778523489932885,1,0.013774104683195593,0.0009182736455463728,0.05509641873278237
18,Ath Madrid,Malaga,H,0.7272727272727273,0.6666666666666666,1.0606060606060606,0.7878787878787878,0.21212121212121213,0.06060606060606061,1.0778523489932885,0.4792079207920792,1.1326732673267326,0.5463087248322147,1,-0.0036730945821854912,0.004591368227731864,0.020202020202020204
19,Barcelona,Real Madrid,D,1.0,1.121212121212121,0.9696969696969697,0.8484848484848485,0.3939393939393939,0.18181818181818182,1.7127516778523488,0.6534653465346534,1.481188118811881,0.6644295302013422,0,0.008264462809917352,0.006427915518824609,0.024793388429752063
20,Real Madrid,Celta,H,1.1818181818181819,1.1818181818181819,2.6666666666666665,1.2121212121212122,0.24242424242424243,0.15151515151515152,1.8308724832214762,0.9584158415841584,1.6990099009900987,0.7973154362416107,1,-0.000918273645546372,0.0027548209366391185,0.031221303948576674
21,Valencia,Ath Bilbao,H,1.7272727272727273,1.0909090909090908,2.909090909090909,1.303030303030303,0.18181818181818182,0.15151515151515152,1.0187919463087247,1.1108910891089108,1.0237623762376236,0.9154362416107381,1,-0.006427915518824611,0.0009182736455463728,0.047750229568411386
22,Sociedad,Ath Madrid,A,1.5454545454545454,1.1515151515151516,1.1818181818181819,0.9696969696969697,0.15151515151515152,0.24242424242424243,0.959731543624161,1.1108910891089108,1.1544554455445541,1.0335570469798656,-1,0.005509641873278239,-0.0027548209366391185,0.03948576675849403
23,Espanol,Malaga,D,1.3333333333333333,0.30303030303030304,1.4242424242424243,0.9696969696969697,0.09090909090909091,0.06060606060606061,0.6348993288590603,1.1980198019801978,0.9584158415841584,1.225503355704698,0,-0.020202020202020204,0.0009182736455463728,0.03856749311294766
24,Barcelona,Celta,H,1.3333333333333333,1.2424242424242424,3.0606060606060606,1.3333333333333333,0.48484848484848486,0.18181818181818182,1.7127516778523488,0.6534653465346534,1.481188118811881,0.6644295302013422,1,-0.002754820936639116,0.009182736455463728,0.03489439853076216
25,Valencia,Ath Madrid,H,2.121212121212121,1.121212121212121,1.3636363636363635,1.0,0.24242424242424243,0.24242424242424243,1.0187919463087247,1.1108910891089108,1.0237623762376236,0.9154362416107381,1,0.003673094582185488,0.0,0.05693296602387511
26,Granada,Ath Bilbao,A,2.5757575757575757,1.0606060606060606,3.6363636363636362,1.4848484848484849,0.12121212121212122,0.21212121212121213,0.47248322147651,1.1108910891089108,0.5445544554455445,1.4174496644295302,-1,-0.012855831037649222,-0.0027548209366391185,0.07162534435261708
27,Sociedad,Espanol,A,1.7878787878787878,1.4848484848484849,1.8181818181818181,0.6363636363636364,0.15151515151515152,0.12121212121212122,0.959731543624161,1.1108910891089108,1.1544554455445541,1.0335570469798656,-1,0.02571166207529844,0.0009182736455463728,0.0505050505050505
28,Malaga,Sociedad,A,1.6666666666666667,1.2121212121212122,2.1515151515151514,1.7272727272727273,0.09090909090909091,0.21212121212121213,0.6939597315436241,1.0237623762376236,0.5445544554455445,0.94496644295302,-1,-0.015610651974288337,-0.0036730945821854912,0.0440771349862259
29,Ath Bilbao,Sevilla,H,4.121212121212121,1.5454545454545454,2.1515151515151514,0.48484848484848486,0.2727272727272727,0.15151515151515152,0.7973154362416107,1.0455445544554454,0.6752475247524752,1.1073825503355703,1,0.032139577594123045,0.0036730945821854904,0.12029384756657484
30,Real Madrid,Ath Bilbao,H,1.5151515151515151,1.5151515151515151,5.0,1.878787878787879,0.3939393939393939,0.30303030303030304,1.8308724832214762,0.9584158415841584,1.6990099009900987,0.7973154362416107,1,-0.011019283746556478,0.0027548209366391177,0.03673094582185491
31,Valencia,Espanol,H,2.4545454545454546,1.2727272727272727,2.121212121212121,0.7878787878787878,0.30303030303030304,0.15151515151515152,1.0187919463087247,1.1108910891089108,1.0237623762376236,0.9154362416107381,1,0.014692378328741965,0.004591368227731864,0.06978879706152434
32,Granada,Ath Madrid,A,2.9393939393939394,1.1818181818181819,1.7575757575757576,1.121212121212121,0.12121212121212122,0.2727272727272727,0.47248322147651,1.1108910891089108,0.5445544554455445,1.4174496644295302,-1,0.0018365472910927508,-0.004591368227731863,0.08080808080808081
33,Malaga,Valencia,H,1.8181818181818181,1.4545454545454546,3.121212121212121,1.5151515151515151,0.21212121212121213,0.30303030303030304,0.6939597315436241,1.0237623762376236,0.5445544554455445,0.94496644295302,1,-0.001836547291092744,-0.0027548209366391185,0.04591368227731864
34,Ath Madrid,Sevilla,H,1.8181818181818181,1.3333333333333333,2.696969696969697,0.696969696969697,0.3939393939393939,0.15151515151515152,1.0778523489932885,0.4792079207920792,1.1326732673267326,0.5463087248322147,1,0.019283746556473826,0.007346189164370982,0.0505050505050505
35,Barcelona,Ath Bilbao,H,1.5151515151515151,1.3333333333333333,5.575757575757576,1.9696969696969697,0.6363636363636364,0.3333333333333333,1.7127516778523488,0.6534653465346534,1.481188118811881,0.6644295302013422,1,-0.019283746556473833,0.009182736455463728,0.03581267217630854
36,Real Madrid,Ath Madrid,H,1.6363636363636365,1.606060606060606,2.212121212121212,1.4242424242424243,0.45454545454545453,0.3939393939393939,1.8308724832214762,0.9584158415841584,1.6990099009900987,0.7973154362416107,1,0.005509641873278232,0.0018365472910927456,0.037649219467401296
37,Valencia,Sociedad,A,3.6363636363636362,1.6666666666666667,2.4545454545454546,1.878787878787879,0.36363636363636365,0.36363636363636365,1.0187919463087247,1.1108910891089108,1.0237623762376236,0.9154362416107381,-1,-0.006427915518824611,0.0,0.09917355371900825
38,Granada,Espanol,D,3.303030303030303,1.5151515151515151,2.8484848484848486,1.121212121212121,0.12121212121212122,0.15151515151515152,0.47248322147651,1.1108910891089108,0.5445544554455445,1.4174496644295302,0,0.01193755739210285,-0.0009182736455463728,0.09550045913682279
39,Espanol,Sevilla,D,3.0303030303030303,1.2424242424242424,3.0303030303030303,0.8181818181818182,0.21212121212121213,0.21212121212121213,0.6348993288590603,1.1980198019801978,0.9584158415841584,1.225503355704698,0,0.012855831037649219,0.0,0.08539944903581267
40,Malaga,Granada,H,2.484848484848485,1.5454545454545454,3.909090909090909,1.606060606060606,0.3333333333333333,0.12121212121212122,0.6939597315436241,1.0237623762376236,0.5445544554455445,0.94496644295302,1,-0.001836547291092744,0.006427915518824609,0.07162534435261708
41,Ath Bilbao,Celta,H,5.909090909090909,2.1818181818181817,3.3636363636363638,1.5454545454545454,0.36363636363636365,0.18181818181818182,0.7973154362416107,1.0455445544554454,0.6752475247524752,1.1073825503355703,1,0.019283746556473826,0.005509641873278237,0.17355371900826447
42,Granada,Sociedad,D,4.363636363636363,1.878787878787879,2.757575757575758,2.1515151515151514,0.12121212121212122,0.36363636363636365,0.47248322147651,1.1108910891089108,0.5445544554455445,1.4174496644295302,0,-0.008264462809917349,-0.0073461891643709825,0.1212121212121212
43,Sevilla,Malaga,A,3.303030303030303,1.121212121212121,2.9393939393939394,1.8484848484848484,0.21212121212121213,0.3939393939393939,1.1221476510067114,1.1762376237623762,0.893069306930693,1.2697986577181206,-1,-0.02203856749311295,-0.005509641873278236,0.0881542699724518
44,Barcelona,Ath Madrid,H,1.7575757575757576,1.606060606060606,2.5454545454545454,1.696969696969697,0.7575757575757576,0.42424242424242425,1.7127516778523488,0.6534653465346534,1.481188118811881,0.6644295302013422,1,-0.002754820936639123,0.0101010101010101,0.0404040404040404
